size_class,social_group,state_name,state_code,district_name,district_code,total_holdings_no,total_holdings_area,gross_cropped_area_irrigated,gross_cropped_area_unirrigated,gross_cropped_area_total
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,SATARA,527,492,702,397,426,824
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,SANGALI,531,198,282,64,252,316
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,KHOLAPUR,530,296,411,533,321,854
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,AURAGABAD,515,6,8,0,11,11
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,JALNA,514,52,75,0,94,94
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,BEED,523,38,53,0,67,67
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,LATUR,524,86,119,0,124,124
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,USMANABAD,525,15,24,4,23,27
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,NANDED,511,39,55,0,90,90
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,PARBHANI,513,15,23,0,50,50
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,HINGOLI,512,22,30,0,38,38
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,BULDHANA,500,214,311,5,476,481
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,AKOLA,501,354,518,156,521,677
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,VASHIM,502,68,100,0,225,225
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,AMRAVATI,503,449,669,236,727,962
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,YEOTMAL,510,90,130,16,206,222
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,WARDHA,504,156,230,0,243,243
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,NAGPUR,505,80,120,61,126,188
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,BHANDARA,506,16,20,3,18,20
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,GONDIYA,507,7,9,3,3,6
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,CHANDRAPUR,509,35,51,1,47,48
1.0-2.0,INSTITUTIONAL,MAHARASHTRA,27,GADCHIROLI,508,7,10,0,10,10
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,THANE,517,1390,1977,0,2178,2178
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,RAYGAD,520,1775,2491,728,1424,2152
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,RATHNAGIRI,528,4818,6843,2036,2764,4800
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,SHINDHUDURGA,529,1380,1928,6,1252,1258
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,NASHIK,516,11732,16487,6886,10623,17509
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,DHULE,498,4409,6258,1272,5518,6791
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,NANDURBAR,497,874,1225,297,1041,1339
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,JALGAON,499,8057,11305,4862,14102,18963
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,AHAMAD NAGAR,522,19300,26970,9611,28641,38252
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,PUNE,521,6566,9214,3177,7067,10244
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,SOLAPUR,526,17370,24547,6742,20796,27538
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,SATARA,527,8349,11443,3865,9328,13193
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,SANGALI,531,5654,7810,5132,5043,10175
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,KHOLAPUR,530,4549,6257,2834,6588,9422
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,AURAGABAD,515,8142,11363,1807,14318,16125
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,JALNA,514,11465,15975,1679,18971,20650
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,BEED,523,8956,12591,509,14776,15285
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,LATUR,524,9129,12625,639,13526,14165
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,USMANABAD,525,8027,11359,1979,11651,13630
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,NANDED,511,19584,27010,42,31803,31845
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,PARBHANI,513,4852,6773,145,10368,10512
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,HINGOLI,512,6702,9454,43,13859,13902
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,BULDHANA,500,22041,30533,3756,37471,41227
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,AKOLA,501,14437,20341,5748,25066,30813
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,VASHIM,502,10350,14604,668,23264,23932
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,AMRAVATI,503,22590,31535,3842,41134,44976
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,YEOTMAL,510,17438,25138,4225,31843,36068
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,WARDHA,504,11889,16841,785,18290,19074
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,NAGPUR,505,11659,16569,3304,19345,22649
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,BHANDARA,506,6722,9013,3517,7048,10566
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,GONDIYA,507,4887,6508,2786,3754,6540
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,CHANDRAPUR,509,11632,16529,5214,17785,22999
1.0-2.0,SCHEDULED CASTE,MAHARASHTRA,27,GADCHIROLI,508,4551,6311,2392,3953,6345
1.0-2.0,OTHERS,MAHARASHTRA,27,THANE,517,31123,44142,135,47852,47987
1.0-2.0,OTHERS,MAHARASHTRA,27,RAYGAD,520,44472,62141,21612,35828,57440
1.0-2.0,OTHERS,MAHARASHTRA,27,RATHNAGIRI,528,61678,87324,22055,41546,63601
1.0-2.0,OTHERS,MAHARASHTRA,27,SHINDHUDURGA,529,28835,40637,77,31101,31179
1.0-2.0,OTHERS,MAHARASHTRA,27,NASHIK,516,152435,215280,128447,118934,247381
1.0-2.0,OTHERS,MAHARASHTRA,27,DHULE,498,62244,88273,45177,68781,113958
1.0-2.0,OTHERS,MAHARASHTRA,27,NANDURBAR,497,23280,33227,9099,26986,36085
1.0-2.0,OTHERS,MAHARASHTRA,27,JALGAON,499,151827,215323,93114,269178,362292
1.0-2.0,OTHERS,MAHARASHTRA,27,AHAMAD NAGAR,522,248444,351642,150735,329924,480658
1.0-2.0,OTHERS,MAHARASHTRA,27,PUNE,521,163214,231295,66543,200259,266801
1.0-2.0,OTHERS,MAHARASHTRA,27,SOLAPUR,526,191287,274857,102504,199176,301680
1.0-2.0,OTHERS,MAHARASHTRA,27,SATARA,527,118409,163047,45899,127300,173198
1.0-2.0,OTHERS,MAHARASHTRA,27,SANGALI,531,109798,155641,85855,104743,190598
1.0-2.0,OTHERS,MAHARASHTRA,27,KHOLAPUR,530,85164,118031,55360,114694,170054
1.0-2.0,OTHERS,MAHARASHTRA,27,AURAGABAD,515,164855,231939,51602,265644,317246
1.0-2.0,OTHERS,MAHARASHTRA,27,JALNA,514,131399,186209,16522,221755,238277
1.0-2.0,OTHERS,MAHARASHTRA,27,BEED,523,185661,263372,14330,295376,309706
1.0-2.0,OTHERS,MAHARASHTRA,27,LATUR,524,131260,186031,6307,214874,221180
1.0-2.0,OTHERS,MAHARASHTRA,27,USMANABAD,525,119410,171677,35267,178321,213589
1.0-2.0,OTHERS,MAHARASHTRA,27,NANDED,511,174098,245987,1201,293215,294416
1.0-2.0,OTHERS,MAHARASHTRA,27,PARBHANI,513,120767,170857,1730,242423,244153
1.0-2.0,OTHERS,MAHARASHTRA,27,HINGOLI,512,64774,92052,918,132601,133519
1.0-2.0,OTHERS,MAHARASHTRA,27,BULDHANA,500,133663,188889,28294,232667,260961
1.0-2.0,OTHERS,MAHARASHTRA,27,AKOLA,501,75120,107397,17144,135969,153113
1.0-2.0,OTHERS,MAHARASHTRA,27,VASHIM,502,63861,91189,2135,129310,131445
1.0-2.0,OTHERS,MAHARASHTRA,27,AMRAVATI,503,136018,192441,28979,214916,243894
1.0-2.0,OTHERS,MAHARASHTRA,27,YEOTMAL,510,147314,213608,34818,272154,306971
1.0-2.0,OTHERS,MAHARASHTRA,27,WARDHA,504,65422,93586,4943,104155,109098
1.0-2.0,OTHERS,MAHARASHTRA,27,NAGPUR,505,86533,123558,36780,142287,179066
1.0-2.0,OTHERS,MAHARASHTRA,27,BHANDARA,506,39784,54664,26197,38658,64855
1.0-2.0,OTHERS,MAHARASHTRA,27,GONDIYA,507,36598,50050,20671,29412,50083
1.0-2.0,OTHERS,MAHARASHTRA,27,CHANDRAPUR,509,72441,103159,31071,115584,146655
1.0-2.0,OTHERS,MAHARASHTRA,27,GADCHIROLI,508,23095,32661,14931,18641,33572
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,THANE,517,21423,30896,58,26730,26788
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,RAYGAD,520,2484,3492,1041,2203,3244
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,RATHNAGIRI,528,477,674,116,405,521
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,SHINDHUDURGA,529,205,289,0,197,197
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,NASHIK,516,39388,56428,7148,41778,48926
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,DHULE,498,22276,32151,5954,28890,34844
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,NANDURBAR,497,35810,50758,6051,76380,82431
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,JALGAON,499,6026,8529,4264,10596,14860
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,AHAMAD NAGAR,522,14587,20682,6641,19197,25838
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,PUNE,521,9339,13356,2398,13396,15793
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,SOLAPUR,526,3928,5619,2745,4156,6901
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,SATARA,527,324,446,166,376,543
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,SANGALI,531,475,668,197,383,580
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,KHOLAPUR,530,482,658,418,577,996
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,AURAGABAD,515,2836,3990,722,4717,5440
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,JALNA,514,1109,1557,223,1902,2125
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,BEED,523,1292,1835,70,2643,2713
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,LATUR,524,1900,2658,116,2263,2378
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,USMANABAD,525,2570,3637,212,4450,4662
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,NANDED,511,17511,24765,100,27973,28073
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,PARBHANI,513,1293,1806,3,2592,2594
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,HINGOLI,512,4539,6496,29,7712,7740
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,BULDHANA,500,4349,6077,1945,7479,9424
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,AKOLA,501,5141,7290,908,9737,10645
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,VASHIM,502,4300,6094,26,10873,10899
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,AMRAVATI,503,12775,18030,2581,17380,19961
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,YEOTMAL,510,23756,34236,5580,46720,52299
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,WARDHA,504,6654,9465,643,10371,11014
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,NAGPUR,505,6237,9046,1886,11065,12951
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,BHANDARA,506,2389,3219,1288,2477,3765
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,GONDIYA,507,8728,12079,3746,8813,12559
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,CHANDRAPUR,509,13401,19221,6224,20579,26803
1.0-2.0,SCHEDULED TRIBES,MAHARASHTRA,27,GADCHIROLI,508,13835,19795,4390,14711,19101
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,THANE,517,53947,77031,193,76763,76956
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,RAYGAD,520,48839,68272,23421,39524,62945
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,RATHNAGIRI,528,67016,94901,24225,44752,68977
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,SHINDHUDURGA,529,30586,43085,83,32717,32800
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,NASHIK,516,203932,288742,142761,171598,314360
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,DHULE,498,88955,126719,52427,103211,155637
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,NANDURBAR,497,60129,85448,15482,104703,120185
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,JALGAON,499,166281,235685,102381,294521,396901
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,AHAMAD NAGAR,522,282733,399881,167190,378342,545532
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,PUNE,521,179389,254249,72169,221126,293295
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,SOLAPUR,526,212830,305392,112181,224392,336573
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,SATARA,527,127574,175638,50327,137431,187758
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,SANGALI,531,116125,164401,91248,110421,201669
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,KHOLAPUR,530,90491,125357,59145,122180,181325
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,AURAGABAD,515,175839,247300,54131,284691,338821
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,JALNA,514,144025,203817,18425,242722,261147
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,BEED,523,195947,277851,14908,312863,327771
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,LATUR,524,142375,201433,7062,230786,237848
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,USMANABAD,525,130022,186696,37462,194446,231908
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,NANDED,511,211232,297817,1343,353081,354423
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,PARBHANI,513,126927,179459,1877,255433,257310
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,HINGOLI,512,76037,108032,990,154210,155200
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,BULDHANA,500,160267,225810,34000,278093,312093
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,AKOLA,501,95052,135546,23956,171293,195248
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,VASHIM,502,78579,111987,2828,163671,166500
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,AMRAVATI,503,171832,242675,35638,274156,309794
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,YEOTMAL,510,188598,273112,44638,350923,395561
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,WARDHA,504,84121,120122,6370,133059,139429
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,NAGPUR,505,104509,149294,42031,172824,214854
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,BHANDARA,506,48911,66915,31006,48201,79206
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,GONDIYA,507,50220,68647,27205,41982,69188
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,CHANDRAPUR,509,97509,138960,42510,153995,196505
1.0-2.0,ALL SOCIAL GROUPS,MAHARASHTRA,27,GADCHIROLI,508,41488,58777,21713,37314,59027
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,THANE,517,12,10,0,3,3
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,RAYGAD,520,174,124,28,95,123
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,RATHNAGIRI,528,76,53,35,12,47
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,SHINDHUDURGA,529,211,150,0,132,132
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,NASHIK,516,199,150,48,83,130
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,DHULE,498,10,7,0,5,5
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,NANDURBAR,497,43,33,0,55,55
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,JALGAON,499,86,68,61,63,124
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,AHAMAD NAGAR,522,239,173,38,202,241
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,PUNE,521,225,163,21,151,172
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,SOLAPUR,526,67,52,18,23,41
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,SATARA,527,573,409,232,257,489
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,SANGALI,531,290,205,51,143,194
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,KHOLAPUR,530,403,287,382,213,596
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,AURAGABAD,515,6,4,0,4,4
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,JALNA,514,18,15,0,28,28
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,BEED,523,33,24,0,35,35
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,LATUR,524,53,42,0,43,43
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,USMANABAD,525,3,2,0,0,0
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,NANDED,511,17,12,0,16,16
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,PARBHANI,513,5,4,0,7,7
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,HINGOLI,512,8,6,0,7,7
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,BULDHANA,500,57,44,0,24,24
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,AKOLA,501,175,135,31,132,162
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,VASHIM,502,37,28,0,38,38
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,AMRAVATI,503,76,59,7,64,70
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,YEOTMAL,510,10,8,0,10,10
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,WARDHA,504,101,78,0,104,104
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,NAGPUR,505,54,41,13,62,76
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,BHANDARA,506,22,14,2,12,14
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,GONDIYA,507,12,9,2,10,11
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,CHANDRAPUR,509,30,20,0,16,16
0.5-1.0,INSTITUTIONAL,MAHARASHTRA,27,GADCHIROLI,508,13,10,4,5,9
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,THANE,517,1780,1278,10,1634,1644
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,RAYGAD,520,2324,1634,568,1066,1633
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,RATHNAGIRI,528,5631,4016,973,2084,3056
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,SHINDHUDURGA,529,1794,1274,0,1098,1098
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,NASHIK,516,10295,7544,3968,4855,8823
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,DHULE,498,2721,2004,426,1814,2240
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,NANDURBAR,497,574,426,70,393,463
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,JALGAON,499,5864,4408,1574,6000,7573
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,AHAMAD NAGAR,522,19597,14247,6973,13440,20414
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,PUNE,521,7425,5367,1173,4536,5710
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,SOLAPUR,526,11275,8529,3062,6487,9548
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,SATARA,527,12242,8661,2548,7494,10042
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,SANGALI,531,7609,5455,3629,3696,7325
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,KHOLAPUR,530,7645,5352,3014,5682,8695
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,AURAGABAD,515,7029,5194,739,6726,7465
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,JALNA,514,8684,6417,490,7654,8144
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,BEED,523,7890,5799,152,7025,7177
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,LATUR,524,7129,5401,33,5454,5486
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,USMANABAD,525,4690,3560,791,3745,4536
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,NANDED,511,17481,12744,23,15875,15898
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,PARBHANI,513,3246,2437,113,3733,3847
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,HINGOLI,512,4464,3310,13,4977,4990
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,BULDHANA,500,15589,11910,1086,14729,15816
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,AKOLA,501,11301,8883,2373,10210,12583
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,VASHIM,502,6106,4819,190,7703,7893
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,AMRAVATI,503,16350,12953,973,15876,16849
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,YEOTMAL,510,3154,2413,235,3246,3481
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,WARDHA,504,4203,3463,137,3930,4067
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,NAGPUR,505,5645,4412,1079,5049,6128
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,BHANDARA,506,9799,7051,2067,6411,8478
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,GONDIYA,507,7349,5203,2345,2847,5193
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,CHANDRAPUR,509,8952,6676,3560,5780,9341
0.5-1.0,SCHEDULED CASTE,MAHARASHTRA,27,GADCHIROLI,508,4192,3103,1315,1924,3239
0.5-1.0,OTHERS,MAHARASHTRA,27,THANE,517,33567,24170,90,27753,27844
0.5-1.0,OTHERS,MAHARASHTRA,27,RAYGAD,520,60921,43174,13120,29924,43045
0.5-1.0,OTHERS,MAHARASHTRA,27,RATHNAGIRI,528,71653,51153,13237,26803,40040
0.5-1.0,OTHERS,MAHARASHTRA,27,SHINDHUDURGA,529,35474,25280,45,21902,21947
0.5-1.0,OTHERS,MAHARASHTRA,27,NASHIK,516,110887,82247,53518,47530,101048
0.5-1.0,OTHERS,MAHARASHTRA,27,DHULE,498,42404,31253,12525,26238,38764
0.5-1.0,OTHERS,MAHARASHTRA,27,NANDURBAR,497,11179,8421,1695,7416,9111
0.5-1.0,OTHERS,MAHARASHTRA,27,JALGAON,499,90420,68638,24995,92958,117953
0.5-1.0,OTHERS,MAHARASHTRA,27,AHAMAD NAGAR,522,211249,154944,67797,149210,217008
0.5-1.0,OTHERS,MAHARASHTRA,27,PUNE,521,152828,111088,27503,100536,128039
0.5-1.0,OTHERS,MAHARASHTRA,27,SOLAPUR,526,117464,88426,38235,57154,95389
0.5-1.0,OTHERS,MAHARASHTRA,27,SATARA,527,174143,123371,47960,92630,140590
0.5-1.0,OTHERS,MAHARASHTRA,27,SANGALI,531,113333,82146,55344,54584,109928
0.5-1.0,OTHERS,MAHARASHTRA,27,KHOLAPUR,530,117711,83784,46345,82742,129087
0.5-1.0,OTHERS,MAHARASHTRA,27,AURAGABAD,515,133370,98861,24628,114058,138687
0.5-1.0,OTHERS,MAHARASHTRA,27,JALNA,514,91171,67639,5086,81694,86780
0.5-1.0,OTHERS,MAHARASHTRA,27,BEED,523,159805,117519,4407,132912,137319
0.5-1.0,OTHERS,MAHARASHTRA,27,LATUR,524,87759,66742,1570,74106,75677
0.5-1.0,OTHERS,MAHARASHTRA,27,USMANABAD,525,65303,49629,10436,53061,63497
0.5-1.0,OTHERS,MAHARASHTRA,27,NANDED,511,125645,92711,334,112692,113026
0.5-1.0,OTHERS,MAHARASHTRA,27,PARBHANI,513,75799,56859,409,81968,82376
0.5-1.0,OTHERS,MAHARASHTRA,27,HINGOLI,512,40378,30249,278,46341,46619
0.5-1.0,OTHERS,MAHARASHTRA,27,BULDHANA,500,85239,65062,7023,80460,87484
0.5-1.0,OTHERS,MAHARASHTRA,27,AKOLA,501,48808,38335,6834,44951,51785
0.5-1.0,OTHERS,MAHARASHTRA,27,VASHIM,502,33467,26307,670,33314,33984
0.5-1.0,OTHERS,MAHARASHTRA,27,AMRAVATI,503,84585,66803,9739,70170,79909
0.5-1.0,OTHERS,MAHARASHTRA,27,YEOTMAL,510,23018,17649,2201,26707,28908
0.5-1.0,OTHERS,MAHARASHTRA,27,WARDHA,504,22222,18115,736,20752,21487
0.5-1.0,OTHERS,MAHARASHTRA,27,NAGPUR,505,46613,36063,12327,41618,53945
0.5-1.0,OTHERS,MAHARASHTRA,27,BHANDARA,506,54793,38564,16449,29908,46357
0.5-1.0,OTHERS,MAHARASHTRA,27,GONDIYA,507,47587,33946,12726,21716,34442
0.5-1.0,OTHERS,MAHARASHTRA,27,CHANDRAPUR,509,46601,34998,17159,32021,49180
0.5-1.0,OTHERS,MAHARASHTRA,27,GADCHIROLI,508,18496,13688,7213,7168,14381
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,THANE,517,18010,13237,80,13461,13541
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,RAYGAD,520,2776,1984,470,1418,1889
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,RATHNAGIRI,528,493,353,91,200,291
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,SHINDHUDURGA,529,268,195,5,168,174
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,NASHIK,516,27626,20518,2937,16227,19164
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,DHULE,498,11497,8535,1326,7856,9183
0.5-1.0,SCHEDULED TRIBES,MAHARASHTRA,27,NANDURBAR,497,16889,12811,1310,20594,21903
